file_id|series_id|slug_title|title
zmisc|GYWE4X28Y|07-ghost|07 Ghost
zmisc|GYE5X75GR|11eyes|11eyes
zmisc|G8DHV7854|16bit-sensation-another-layer|16bit Sensation: Another Layer
zmisc|GR4949ZQ6|18if|18if
zmisc|G6P545WQ6|227-nanabun-no-nijyuuni|22/7 (nanabun no nijyuuni)
zmisc|G1XHJVEZ1|243-seiin-high-school-boys-volleyball-team|2.43: Seiin High School Boys Volleyball Team
zmisc|G4PH0WJGQ|7th-time-loop-the-villainess-enjoys-a-carefree-life-married-to-her-worst-enemy|7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!
zmisc|GVDHX8DM5|86-eighty-six|86 EIGHTY-SIX
zmisc|GRE5K3NQ6|91-days|91 Days
a|GRX0JQ4K6|a-bridge-to-the-starry-skies---hoshizora-e-kakaru-hashi|A Bridge to the Starry Skies - Hoshizora e Kakaru Hashi
a|GYNQZV50Y|a-centaurs-life|A Centaur's Life
a|GRVNZK5PY|a-certain-magical-index|A Certain Magical Index
a|GY5PDD4PY|a-certain-scientific-accelerator|A Certain Scientific Accelerator
a|G649J4XPY|a-certain-scientific-railgun|A Certain Scientific Railgun
a|GP5HJ84QX|a-condition-called-love|A Condition Called Love
a|GXJHM39MP|a-couple-of-cuckoos|A Couple of Cuckoos
a|GY2P5KQEY|a-dark-rabbit-has-seven-lives|A Dark Rabbit has Seven Lives
a|G679XXM0Y|a-destructive-god-sits-next-to-me|A Destructive God Sits Next to Me
a|GXJHM3PZW|a-galaxy-next-door|A Galaxy Next Door
a|GW4HM7W7Q|a-girl--her-guard-dog|A Girl & Her Guard Dog
a|G1XHJV2NJ|a-herbivorous-dragon-of-5000-years-gets-unfairly-villainized|A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized
a|GR49M7GP6|a-lull-in-the-sea-nagi-asu-nagi-no-asukara|A Lull in the Sea (Nagi-Asu: Nagi no Asukara)
a|GYK541EPR|a-place-further-than-the-universe|A Place Further Than the Universe
a|GMEHME70J|a-playthrough-of-a-certain-dudes-vrmmo-life|A Playthrough of a Certain Dude's VRMMO Life
a|GEXH3W207|a-returners-magic-should-be-special|A Returner's Magic Should Be Special
a|GVDHX85VN|a-salad-bowl-of-eccentrics|A Salad Bowl of Eccentrics
a|GEXH3W2V7|a-sign-of-affection|A Sign of Affection
a|GR9P90X16|a-sisters-all-you-need|A Sister's All You Need.
a|GY1XXXPQY|a-talk-on-titan|A Talk on Titan
a|GJ0H7Q8XX|a3|A3!
a|GW4HM74KJ|abciee-working-diary|ABCiee Working Diary
a|G619098KY|absolute-duo|Absolute Duo
a|GR5V95N8R|acca-13-territory-inspection-dept|ACCA: 13-Territory Inspection Dept.
a|GRZJEQ3V6|accel-world|Accel World
a|GYE5K0XVR|ace-attorney|Ace Attorney
a|GYX0MZ58R|ace-of-the-diamond|Ace of the Diamond
a|GYGG9PV7Y|active-raid|Active Raid
a|GW4HM75MZ|actors-songs-connection|Actors: Songs Connection
a|G79H23V84|adachi-and-shimamura|Adachi and Shimamura
a|GRP8ZQP1R|aesthetica-of-a-rogue-hero|Aesthetica of a Rogue Hero
a|GDKHZEP9V|africa-salaryman|Africa Salaryman
a|G5PHNMW59|afro-samurai|Afro Samurai
a|GP5HJ81N9|after-school-dice-club|After School Dice Club
a|GVDHX85GV|after-school-hanako-kun|After-school Hanako-kun
a|G0XHWM5XQ|afterlost|AFTERLOST
a|G6DQNPE1R|ah-my-buddha|Ah My Buddha!!
a|G1XHJVWP0|ah-my-goddess-flights-of-fancy|Ah! My Goddess: Flights of Fancy
a|GNVHKN72N|aharen-san-wa-hakarenai|Aharen-san wa Hakarenai
a|G6NVGNJGY|ahiru-no-sora|Ahiru no Sora
a|GRMGZG27R|aho-girl|AHO-GIRL
a|GYP85K3KY|ai-mai-mi|Ai-Mai-Mi
a|GRP8DZ7GR|ai-mai-mi-mousou-catastrophe|Ai-Mai-Mi Mousou Catastrophe
a|GR2P0GJKR|ai-mai-mi-surgical-friends|Ai-Mai-Mi Surgical Friends
a|GVDHX8JWG|ai-tenchi-muyo|Ai Tenchi Muyo!
a|G9VHN91JV|air-gear|Air Gear
a|G6X0427EY|air-master|Air Master
a|GYNQJQG3Y|aiura|AIURA
a|GRZX45ZVY|akagi|Akagi
a|G6190VXEY|akagi-drama|Akagi (Drama)
a|GYDQ8WZ16|akashic-records-of-bastard-magic-instructor|Akashic Records of Bastard Magic Instructor
a|GDKHZEW97|akebis-sailor-uniform|Akebi's Sailor Uniform
a|GRWEKW7NR|akibas-trip-the-animation|Akiba's Trip The Animation
a|GKEH2G440|akudama-drive|Akudama Drive
a|GY8VJW08Y|alderamin-on-the-sky|Alderamin on the Sky
a|GRP8DNZ1R|aldnoahzero|ALDNOAH.ZERO
a|GYNQ5N80Y|alice--zoroku|Alice & Zoroku
a|GR8VJVX7R|all-out|ALL OUT!!
a|G0XHWM5N2|all-saints-street|All Saints Street
a|G9VHN9QED|am-i-actually-the-strongest|Am I Actually the Strongest?
a|GJ0H7QXE2|amaim-warrior-at-the-borderline|AMAIM Warrior at the Borderline
a|G6J0MD1ER|amazing-stranger|AMAZING STRANGER
a|G24H1NW20|an-archdemons-dilemma-how-to-love-your-elf-bride|An Archdemon's Dilemma: How to Love Your Elf Bride
a|GKEH2GQKX|ancient-girls-frame|Ancient Girl's Frame
a|GRWE8K5MR|and-you-thought-there-is-never-a-girl-online|And you thought there is never a girl online?
a|GYNQXWNWY|ange-vierge|Ange Vierge
a|GY49PW7QR|angel-beats|Angel Beats
a|G24H1NWNJ|angel-cop|Angel Cop
a|G6X03VD2Y|angel-heart|Angel Heart
a|G6VN8D53R|angels-3piece|Angel's 3Piece!
a|GRVDN485R|angels-of-death|Angels of Death
a|G6J0QJ32R|angolmois-record-of-mongol-invasion|Angolmois: Record of Mongol Invasion
a|GRDKVQ53Y|anima-yell|Anima Yell!
a|GR19JEWQ6|anime-academy|Anime Academy
a|GQWH0MXPQ|anime-azurlane-slow-ahead|Anime AzurLane: Slow Ahead!
a|GREX5KEXY|anime-crimes-division|Anime Crimes Division
a|GRE5KZQN6|anime-de-training-ex|Anime De Training! Ex
a|G65VGQJ86|anime-gataris|Anime-Gataris
a|GRZ43X7DY|anime-kapibarasan|Anime KAPIBARASAN
a|GR24X90E6|anime-recap|Anime Recap
a|GR19MD406|anisong-station|Anisong Station
a|GYWE2J9JY|anne-happy|Anne-Happy
a|GR19X2G26|anohana-the-flower-we-saw-that-day|Anohana: The Flower We Saw That Day
a|GR09X52WR|another|Another
a|GRZXDKNVY|anti-magic-academy-the-35th-test-platoon|Anti-Magic Academy: The 35th Test Platoon
a|GY3K9XM9Y|ao-chan-cant-study|Ao-chan Can't Study!
a|G4PH0WX5J|aoashi|Aoashi
a|GY49PZ78R|aoi-sekai-no-chushin-de|Aoi Sekai no Chushin de
a|GYMGPXKVY|aokana-four-rhythm-across-the-blue|AOKANA: Four Rhythm Across the Blue
a|GRZXQJK3Y|aooni-the-blue-monster|Aooni The Blue Monster
a|G5PHNMW9N|appare-ranman|APPARE-RANMAN!
a|GRP8PGDWR|arakawa-under-the-bridge|Arakawa Under the Bridge
a|GRE5M1X06|arata-the-legend|Arata the Legend
a|G69VE9W4Y|are-you-lost|Are You Lost?
a|GR2P9ZQ2R|aria-the-animation|ARIA The ANIMATION
a|GYZXZ5PM6|aria-the-scarlet-ammo|Aria the Scarlet Ammo
a|G4PH0WXD1|arifureta-from-commonplace-to-worlds-strongest|Arifureta: From Commonplace to World's Strongest
a|GG5H5X3VN|arknights|Arknights
a|GZJH3DWPV|armor-shop-for-ladies--gentlemen|Armor Shop for Ladies & Gentlemen
a|GRQWDD29R|arp-backstage-pass|ARP Backstage Pass
a|GR9PXZ3J6|arpeggio-of-blue-steel|Arpeggio of Blue Steel
a|GDKHZEDPM|arte|Arte
a|GG5H5XQMD|as-a-reincarnated-aristocrat-ill-use-my-appraisal-skill-to-rise-in-the-world|As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World
a|GRJ0K0ZDY|as-miss-beelzebub-likes-it|As Miss Beelzebub Likes it.
a|G6793XKZY|ascendance-of-a-bookworm|Ascendance of a Bookworm
a|G6MEG24VR|asobi-asobase---workshop-of-fun--|Asobi Asobase - workshop of fun -
a|GRE59JGX6|assassination-classroom|Assassination Classroom
a|G60X4P8GR|assassins-pride|ASSASSINS PRIDE
a|GEXH3WK20|assault-lily-bouquet|Assault Lily BOUQUET
a|G6NQV5WQ6|astarottes-toy|Astarotte's Toy
a|GRMEJX3VY|asteroid-in-love|Asteroid in Love
a|GMEHMEWZM|astra-lost-in-space|ASTRA LOST IN SPACE
a|G8DHV78D7|astro-note|Astro Note
a|GEXH3W2Z5|atelier-ryza-ever-darkness--the-secret-hideout-the-animation|Atelier Ryza: Ever Darkness & the Secret Hideout The Animation
a|GR751KNZY|attack-on-titan|Attack on Titan
a|GR758GE5Y|attack-on-titan-junior-high|Attack on Titan: Junior High
a|G79H235XP|aware-meisaku-kun|Aware! Meisaku-kun
a|GXJHM3GQ7|ayaka|AYAKA
a|GZJH3D0X5|ayakashi-triangle|Ayakashi Triangle
a|G9VHN9P49|azur-lane|AZUR LANE
b|GRGGPG53R|b-project|B-PROJECT
b|G24H1N3J4|back-arrow|BACK ARROW
b|GXJHM3NEV|backflip|Backflip!!
b|GR49X07J6|baka--test---summon-the-beasts--|Baka & Test - Summon the Beasts -
b|G69PXP1EY|bakemonogatari|Bakemonogatari
b|G6J0KWNDR|bakumatsu|BAKUMATSU
b|G3KHEVQ44|bamboo-blade|Bamboo Blade
b|GY2PW4EMY|bananya|Bananya
b|G0XHWM1NV|bang-dream-its-mygo|BanG Dream! It's MyGO!!!!!
b|G9VHN974E|banished-from-the-heros-party-i-decided-to-live-a-quiet-life-in-the-countryside|Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside
b|G6NQK7Z36|banpresto-world-figure-colosseum|Banpresto World Figure Colosseum
b|GYMGD89VY|barakamon|Barakamon
b|GZJH3D0J2|bartender|Bartender
b|GVDHX85DV|bartender-glass-of-god|BARTENDER Glass of God
b|G65V1GV06|basilisk|Basilisk
b|G6NQ9PX36|basilisk--the-ouka-ninja-scrolls|Basilisk : The Ouka Ninja Scrolls
b|G9VHN9Q2D|bastions|BASTIONS
b|GNVHKNGMQ|battle-athletes-victory-restart|Battle Athletes Victory ReSTART!
b|G8DHV7DG7|battle-game-in-5-seconds|Battle Game in 5 Seconds
b|GYVNDJDD6|battle-girls---time-paradox|Battle Girls - Time Paradox
b|GRVNE09QY|bbkbrnk|BBK/BRNK
b|G8DHV743V|beast-tamer|Beast Tamer
b|G6GG5KQ86|beelzebub|Beelzebub
b|GXJHM3PVQ|bem|BEM
b|GYX04955R|berserk|Berserk
b|G1XHJV05V|berserk-of-gluttony|Berserk of Gluttony
b|G24H1N8XX|berserk-the-golden-age-arc---memorial-edition|Berserk: The Golden Age Arc - Memorial Edition
b|GR8DM280R|between-the-sky-and-sea|Between the Sky and Sea
b|GRDQNE7GY|beyblade-metal-fusion|Beyblade: Metal Fusion
b|G6VNEV0QR|big-order|BIG ORDER
b|GP5HJ8EDW|big-windup|Big Windup!
b|GG5H5X0K0|bikini-warriors|Bikini Warriors
b|GNVHKN714|birdie-wing--golf-girls-story-|BIRDIE WING -Golf Girls' Story-
b|GYX05GE8R|black-blood-brothers|Black Blood Brothers
b|GYQ43P3E6|black-butler|Black Butler
b|GYWEQW20Y|black-cat|Black Cat
b|GRE50KV36|black-clover|Black Clover
b|GYW4D0M86|black-lagoon|Black Lagoon
b|GMEHME53W|black-rock-shooter|Black Rock Shooter
b|GVDHX8JJE|black-summoner|Black Summoner
b|GRGG4VMER|blade-and-soul|Blade and Soul
b|GZJH3DPK0|blade-runner-black-lotus|Blade Runner: Black Lotus
b|GYWEZ45QY|bladedance-of-elementalers|Bladedance of Elementalers
b|GRVNX903Y|blassreiter|BLASSREITER
b|G649GP1JY|blast-of-tempest|Blast of Tempest
b|GYJQ430W6|blend-s|BLEND-S
b|GRWEQEZER|blood-blockade-battlefront|Blood Blockade Battlefront
b|GR7527XMY|bloodivores|Bloodivores
b|G6MEX4N4R|bludgeoning-angel-dokuro-chan|Bludgeoning Angel Dokuro-chan
b|G649PJ0JY|blue-exorcist|Blue Exorcist
b|G4PH0WEKE|blue-lock|BLUE LOCK
b|GQWH0M7XD|blue-reflection-ray|Blue Reflection Ray
b|GR79JXM06|blue-seed|Blue Seed
b|GRWEZ9XER|blue-spring-ride|Blue Spring Ride
b|GYZXDQQ36|blue-submarine-no-6|Blue Submarine No. 6
b|GXJHM3P19|bocchi-the-rock|BOCCHI THE ROCK!
b|GKEH2G428|bofuri-i-dont-want-to-get-hurt-so-ill-max-out-my-defense|BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.
b|GYE5MPJ0R|boku-no-imoutowaosaka-okan|"Boku-no-imoutowa""Osaka-okan"""
b|GRWE288NR|bokurano|Bokurano
b|GXJHM3GN4|bones-25-dreaming-forward|BONES 25: DREAMING FORWARD
b|GYVN38JP6|bonjoursweet-love-patisserie|BONJOUR♪Sweet Love Patisserie
b|G675K0G3R|bono-bono|BONO BONO
b|GYJ0J3M06|boogiepop-and-others|Boogiepop and Others
b|GMEHMEN92|boogiepop-phantom|Boogiepop Phantom
b|GR75Q020Y|boruto-naruto-next-generations|BORUTO: NARUTO NEXT GENERATIONS
b|GDKHZEWP9|bottom-tier-character-tomozaki|Bottom-Tier Character Tomozaki
b|GEXH3W217|brave-bang-bravern|Brave Bang Bravern!
b|GRMG1D55R|brave-witches|Brave Witches
b|G63VXEQNY|brothers-conflict|Brothers Conflict
b|G6WEMP106|brynhildr-in-the-darkness|Brynhildr in the Darkness
b|G5PHNM985|bucchigiri|BUCCHIGIRI?!
b|GYE5Z94VR|buddy-complex|Buddy Complex
b|GG5H5X3DE|buddy-daddies|Buddy Daddies
b|GG5H5XDE1|build-divide--000000--code-black|BUILD-DIVIDE -#000000- CODE BLACK
b|G24H1NW9J|bullbuster|BULLBUSTER
b|GXJHM377D|bungo-and-alchemist--gears-of-judgement-|Bungo and Alchemist -Gears of Judgement-
b|GR5VXQ8PR|bungo-stray-dogs|Bungo Stray Dogs
b|GMEHMEN75|bungo-stray-dogs-wan|Bungo Stray Dogs WAN!
b|G8DHV7478|bureau-of-paranormal-investigation|Bureau of Paranormal Investigation
b|GRPP77VJR|burn-the-witch|BURN THE WITCH
b|G9VHN9W5J|burning-kabaddi|Burning Kabaddi
b|GRK5VPPW6|burst-angel|Burst Angel
b|G79H23ZNP|butareba--the-story-of-a-man-turned-into-a-pig-|Butareba -The Story of a Man Turned into a Pig-
b|GRMEKQW4Y|butlers-x-battlers|Butlers X Battlers
b|GP5HJ85ED|by-the-grace-of-the-gods|By the Grace of the Gods
c|GRP58JGDR|c3-anime|C3 Anime
c|G6DK9M29R|caligula|Caligula
c|G6JQ1Q8WR|call-to-cosplay|Call to Cosplay
c|GG5H5X3EE|campfire-cooking-in-another-world-with-my-absurd-skill|Campfire Cooking in Another World with My Absurd Skill
c|GR19QV096|campione|Campione!
c|GRJQ0N70Y|canvas-2-niji-iro-no-sketch|Canvas 2: Niji Iro no Sketch
c|GYGGPD73Y|captain-harlock|Captain Harlock
c|GR5PD24QR|captain-harlock-arcadia-of-my-youth---endless-orbit-ssx|Captain Harlock: Arcadia of my Youth - Endless Orbit SSX
c|G4PH0WJDQ|captain-tsubasa-junior-youth-arc|Captain Tsubasa: Junior Youth Arc
c|GRNQP873R|cardcaptor-sakura|Cardcaptor Sakura
c|G6JQXP48R|cardcaptor-sakura-clear-card|Cardcaptor Sakura: Clear Card
c|GRXJ9X5EY|cardfight-vanguard|CARDFIGHT!! VANGUARD
c|G6P8PWMG6|cardfight-vanguard-asia-circuit-season-2|Cardfight!! Vanguard Asia Circuit (Season 2)
c|G6MGPKW46|cardfight-vanguard-g|Cardfight!! Vanguard G
c|GRE51VXX6|cardfight-vanguard-legion-mate-season-4|Cardfight!! Vanguard Legion Mate (Season 4)
c|GYX0M3V0R|cardfight-vanguard-link-joker-season-3|Cardfight!! Vanguard Link Joker (Season 3)
c|GXJHM3NJ5|cardfight-vanguard-overdress|CARDFIGHT!! VANGUARD overDress
c|G6JQVM3ER|case-closed-detective-conan|Case Closed (Detective Conan)
c|GG5H5X35K|case-file-n221-kabukicho|Case file n221: Kabukicho
c|GYNQEDGGY|casshern-sins|Casshern Sins
c|GXJHM3NMN|cat-girl-nuku-nuku|Cat Girl Nuku Nuku
c|GNVHKN78X|cautious-hero-the-hero-is-overpowered-but-overly-cautious|Cautious Hero: The Hero is Overpowered but Overly Cautious
c|GR3KVPQER|cells-at-work|Cells at Work!
c|GDKHZE13M|cells-at-work-code-black|Cells at Work! CODE BLACK
c|GY5VXG95Y|cerberus|Cerberus
c|G6E5KWN0Y|ceres-celestial-legend|Ceres, Celestial Legend
c|GZJH3D732|cestvs--the-roman-fighter-|CESTVS -The Roman Fighter-
c|GYZX2XE46|chaika-the-coffin-princess-|Chaika –The Coffin Princess-
c|GY8VQJM0Y|chain-chronicle---the-light-of-haecceitas--|Chain Chronicle - The Light of Haecceitas -
c|GVDHX8QNW|chainsaw-man|Chainsaw Man
c|G24H1NWV7|chainsaw-man-festival|Chainsaw Man Festival
c|GRZXQ1Z4Y|chance-pop-session|Chance Pop Session
c|G69PZV9VY|chaos-dragon|Chaos Dragon
c|GR497ZW36|chaoschild|CHAOS;CHILD
c|GR9P7K096|chaoshead|Chaos;HEAd
c|GR197N1G6|chargeman-ken|Chargeman Ken
c|GR09XQ3GR|charger-girl-ju-den-chan|Charger Girl Ju-den Chan
c|GYGG99WDY|charlotte|Charlotte
c|G69PM13DY|cheating-craft|Cheating Craft
c|GP5HJ8435|cherry-magic-thirty-years-of-virginity-can-make-you-a-wizard|Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!
c|GDKHZE1GP|cherry-magic-thirty-years-of-virginity-can-make-you-a-wizard-live-action|CHERRY MAGIC! THIRTY YEARS OF VIRGINITY CAN MAKE YOU A WIZARD?! (Live-action)
c|GG5H5XQK4|chibi-maruko-chan|CHIBI MARUKO-CHAN
c|GYGG57V3Y|chihayafuru|Chihayafuru
c|GEXH3W2PK|chillin-in-another-world-with-level-2-super-cheat-powers|Chillin’ in Another World with Level 2 Super Cheat Powers
c|G79H23XWZ|chillin-in-my-30s-after-getting-fired-from-the-demon-kings-army|Chillin' in My 30s after Getting Fired from the Demon King's Army
c|GY1X93P7Y|chios-school-road|Chio's School Road
c|G6X02X3EY|chiruran-12|Chiruran 1/2
c|G6P819456|chis-sweet-home---chis-new-address|Chi's Sweet Home - Chi's New Address
c|GYGGVPV8Y|chitose-get-you|Chitose Get You!
c|G9VHN97K8|chobits|Chobits
c|GRZX4PK4Y|chronicles-of-the-going-home-club|Chronicles of the Going Home Club
c|GYGGXP7EY|chrono-crusade|Chrono Crusade
c|GR2P942JR|chronos-ruler|CHRONOS RULER
c|G0XHWM45M|cinderella-chef|Cinderella Chef
c|GY5P48E7Y|cinderella-nine|Cinderella Nine
c|GY5V74MPY|citrus|citrus
c|G6P5M4156|city-hunter|City Hunter
c|GNVHKN9N3|classroom-for-heroes|CLASSROOM FOR HEROES
c|GRVN8MNQY|classroom-of-the-elite|Classroom of the Elite
c|GRMEKVG8Y|claymore|Claymore
c|GYNQZQ3XY|clean-freak-aoyama-kun|Clean Freak! Aoyama kun
c|GRWE1330R|clockwork-planet|Clockwork Planet
c|GY2P9ED0Y|code-geass|Code Geass
c|GR9P90D16|code-realize-guardian-of-rebirth|Code: Realize ~Guardian of Rebirth~
c|G0XHWM41M|codebreaker|Code:Breaker
c|GQWH0M98E|combatants-will-be-dispatched|Combatants Will Be Dispatched!
c|G64PVJGWR|comic-girls|Comic Girls
c|G79H23X42|comic-party-revolution|Comic Party Revolution
c|GR9P3EP36|comical-psychosomatic-medicine|Comical Psychosomatic Medicine
c|GR1XQ92VR|conception|Conception
c|GJ0H7Q8W3|concrete-revolutio|Concrete Revolutio
c|G6197910Y|convenience-store-boy-friends|Convenience Store Boy Friends
c|G4PH0WZ5E|cop-craft|Cop Craft
c|G8DHV78N3|copihan|Copihan
c|GKEH2GQJ5|corpse-princess-shikabane-hime|Corpse Princess: Shikabane Hime
c|GYVNXMVP6|cowboy-bebop|Cowboy Bebop
c|GYX0DW78R|coyote-ragtime-show|Coyote Ragtime Show
c|GVDHX8QXW|crest-of-the-stars|Crest of the Stars
c|G675N3ENR|cromartie-high-school|Cromartie High School
c|GR3K1E3DR|crossing-time|Crossing Time
c|GDKHZENQ0|crunchycast|Crunchycast
c|GYWE2G8JY|crunchyroll-collection|Crunchyroll Collection
c|G8DHV7W3N|cue|CUE!
c|GRZX20P8Y|cute-high-earth-defense-club-love|Cute High Earth Defense Club LOVE!
c|G8DHV7874|cyber-city-oedo-808|Cyber City Oedo 808
c|GNVHKN5XG|cyborg-009-the-cyborg-soldier|Cyborg 009: The Cyborg Soldier
d|GR8V02Q7R|d-frag|D-Frag!
d|G3KHEV032|d4dj-all-mix|D4DJ All Mix
d|GYGVN57EY|d4dj-first-mix|D4DJ First Mix
d|GXJHM3DZX|d_cide-traumerei-the-animation|D_CIDE TRAUMEREI THE ANIMATION
d|GYVNMW756|da-capo-iii|Da Capo III
d|GYDQN15K6|dagashi-kashi|Dagashi Kashi
d|G6JQVKE4R|dai-shogun---great-revolution|Dai-Shogun - Great Revolution
d|G6X0K0N7Y|daily-lives-of-high-school-boys|Daily Lives of High School Boys
d|G6QW9J2Z6|dakaichi--im-being-harassed-by-the-sexiest-man-of-the-year-|DAKAICHI -I'm being harassed by the sexiest man of the year-
d|GRWE24VNR|dallos|Dallos
d|G9VHN9P07|dance-dance-danseur|Dance Dance Danseur
d|G6QWGNN76|dance-in-the-vampire-bund|Dance in the Vampire Bund
d|GXJHM395E|dance-with-devils|Dance with Devils
d|GR1X4J00R|dances-with-the-dragons|Dances with the Dragons
d|GY8VX3X7Y|danchigai|Danchigai
d|GR3V5EK46|danganronpa-3-the-end-of-hopes-peak-high-school|Danganronpa 3: The End of Hope's Peak High School
d|GR75N43MY|danganronpa-the-animation|Danganronpa: The Animation
d|GY8VEQ95Y|darling-in-the-franxx|DARLING in the FRANXX
d|G61X24PZ6|darwins-game|Darwin's Game
d|GYEX5E1G6|date-a-live|Date A Live
d|GYX040PKR|days|DAYS
d|G63KN0DZ6|days-of-urashimasakatasen|Days of Urashimasakatasen
d|G68VMJ746|dd-fist-of-the-north-star|DD Fist of the North Star
d|G8DHV7827|dead-dead-demons-dededede-destruction|DEAD DEAD DEMONS DEDEDEDE DESTRUCTION
d|G3KHEV04J|dead-mount-death-play|Dead Mount Death Play
d|GRX02EZ06|deadman-wonderland|Deadman Wonderland
d|GVDHX8Z77|deaimon-recipe-for-happiness|Deaimon: Recipe for Happiness
d|GRZXD528Y|dears|DearS
d|G6K50XJ7Y|death-march-to-the-parallel-world-rhapsody|Death March to the Parallel World Rhapsody
d|G6GGXKNE6|death-parade|Death Parade
d|GEXH3WK03|deca-dence|DECA-DENCE
d|G9VHN91K2|deep-insanity-the-lost-child|Deep Insanity THE LOST CHILD
d|GG5H5XE73|delicious-party-precure|Delicious Party Precure
d|G8DHV78K4|delusional-monthly-magazine|Delusional Monthly Magazine
d|GRGG58V1R|demon-king-daimao|Demon King Daimao
d|GXJHM37KD|demon-lord-retry|Demon Lord, Retry!
d|GY5P48XEY|demon-slayer-kimetsu-no-yaiba|Demon Slayer: Kimetsu no Yaiba
d|G6NQVZ0Q6|demonbane|Demonbane
d|GYVN3Q136|denki-gai|DENKI-GAI
d|GR9P7MP06|desert-punk|Desert Punk
d|GYVNPX3D6|devil-may-cry|Devil May Cry
d|G609GE8M6|dgray-man|D.Gray-man
d|GMEHME8EZ|diary-of-our-days-at-the-breakwater|Diary of Our Days at the Breakwater
d|G679305JY|didnt-i-say-to-make-my-abilities-average-in-the-next-life|Didn't I say to make my abilities average in the next life
d|GRE50WD16|dies-irae|Dies irae
d|GYEX24PV6|digimon-adventure-2020|Digimon Adventure: (2020)
d|G6NQX5GZ6|digimon-adventure-tri|Digimon Adventure tri
d|GVDHX8Q3P|digimon-adventure-tri-films|Digimon Adventure tri. (Films)
d|G5PHNMEEZ|digimon-ghost-game|Digimon Ghost Game
d|GRDKJ3Q3Y|digimon-universe-app-monsters|Digimon Universe App Monsters
d|GY19X1M9R|digimon-xros-wars---the-young-hunters-who-leapt-through-time|Digimon Xros Wars - The Young Hunters Who Leapt Through Time
d|G6QW5X836|dimension-high-school|Dimension High School
d|G4PH0WE7E|dimension-w|Dimension W
d|GKEH2G8ZJ|dirty-pair|Dirty Pair
d|GY0XXX2P6|disgaea|Disgaea
d|GYZXDZGX6|divine-gate|Divine Gate
d|G6491E5ZY|dna2|DNA^2
d|GEXH3W4JP|do-it-yourself|Do It Yourself!!
d|G6J0EEP0R|do-you-love-your-mom-and-her-two-hit-multi-target-attacks|Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?
d|GVDHX853V|doctor-elise-the-royal-lady-with-the-lamp|Doctor Elise: The Royal Lady with the Lamp
d|GR9PXEN46|dog--scissors|Dog & Scissors
d|G64G29DER|dogezai-tried-asking-while-kowtowing|<DOGEZA>I Tried Asking While Kowtowing.
d|G679D84KY|domestic-girlfriend|Domestic Girlfriend
d|GYPP7D7JY|dont-call-us-a-junk-game|Don't Call Us A JUNK GAME!
d|G3KHEV3NN|dont-hurt-me-my-healer|Don't Hurt Me, My Healer!
d|GQWH0M455|dont-toy-with-me-miss-nagatoro|DON'T TOY WITH ME, MISS NAGATORO
d|GYVNEWNZ6|donyatsu|Donyatsu
d|GRJ00ZP4Y|double-decker-doug--kirill|DOUBLE DECKER! DOUG & KIRILL
d|GG5H5XK0J|dr-ramune--mysterious-disease-specialist-|Dr. Ramune -Mysterious Disease Specialist-
d|GYEXQKJG6|dr-stone|Dr. STONE
d|G8DHV7W21|dragon-ball|Dragon Ball
d|G4PH0WXXM|dragon-ball-gt|Dragon Ball GT
d|GR19V7816|dragon-ball-super|Dragon Ball Super
d|G9VHN9PPW|dragon-ball-z|Dragon Ball Z
d|GYMGD32GY|dragon-collection|DRAGON COLLECTION
d|G6P85GMM6|dragon-crisis|Dragon Crisis
d|G4PH0WXD4|dragon-goes-house-hunting|Dragon Goes House-Hunting
d|GYXM79M56|dragon-quest-the-adventure-of-dai|DRAGON QUEST The Adventure of Dai
d|GDKHZEJN0|dragon-raja--the-blazing-dawn-|Dragon Raja -The Blazing Dawn-
d|G6MG20446|dragonar-academy|Dragonar Academy
d|GY2PQ04PY|dragonaut--the-resonance-|Dragonaut -THE RESONANCE-
d|G63V7VN4Y|dramatical-murder|DRAMAtical Murder
d|GR8VJW7WR|dream-festival|DREAM FESTIVAL!
d|G62487M9Y|dropkick-on-my-devil|Dropkick on My Devil!
d|GEXH3WK40|dropout-idol-fruit-tart|Dropout Idol Fruit Tart
d|GNVHKNG1Q|drowning-sorrows-in-raging-fire|Drowning Sorrows in Raging Fire
d|GDKHZEN80|drug-store-in-another-world---the-slow-life-of-a-cheat-pharmacist|Drug Store in Another World - The Slow Life of a Cheat Pharmacist
e|G6Z437QXR|eagle-talon-golden-spell|EAGLE TALON ~Golden Spell~
e|GRJ07DM5Y|earl-and-fairy|Earl and Fairy
e|GR0X0P1VY|eat-man|EAT-MAN
e|GRZJ073V6|eat-man-98|EAT-MAN '98
e|GY8DDD58Y|eden-of-the-east|Eden of the East
e|G79H23XJJ|edens-zero|EDENS ZERO
e|GRDK118DY|eiken|Eiken
e|G4PH0WEZP|el-cazador-de-la-bruja|El Cazador de la Bruja
e|G69PZJX0Y|el-hazard-the-wanderers|El-Hazard: The Wanderers
